,control,5nMTG,NonCancerOral,accuracy,f1-score_macro,RMSE,Trial,K-fold
113,0.22896159,0.75456256,0.016475849,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
114,0.29095632,0.6625181,0.04652561,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
115,0.16755958,0.80221117,0.03022923,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
116,0.2962051,0.6320559,0.07173909,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
117,0.21617585,0.7519834,0.031840723,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
118,0.16767175,0.8176094,0.014718843,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
119,0.26779637,0.6745412,0.057662487,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
120,0.56803864,0.4121943,0.019767085,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
121,0.34897733,0.6200417,0.030980995,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
122,0.51707864,0.4291274,0.053793944,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
123,0.35232788,0.6289563,0.018715765,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
124,0.39154762,0.5847512,0.023701193,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
125,0.5458767,0.44325596,0.010867362,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
126,0.49609095,0.4018371,0.10207203,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
127,0.6582169,0.33471993,0.007063222,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
128,0.65331805,0.32373574,0.02294621,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
129,0.6841872,0.28259367,0.033219166,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
130,0.4288678,0.5214021,0.049730077,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
131,0.5068204,0.47257188,0.020607742,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
132,0.5227069,0.4273061,0.04998692,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
133,0.7031274,0.26240668,0.03446591,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
134,0.3332805,0.6470099,0.019709628,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
135,0.37129024,0.6120117,0.016698088,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
136,0.56197155,0.40911707,0.02891135,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
137,0.50138485,0.4899089,0.008706242,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
138,0.38312173,0.58206075,0.034817543,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
139,0.65904593,0.31783172,0.0231224,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
140,0.5964216,0.37773353,0.025844902,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
141,0.5257807,0.46255606,0.01166324,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
142,0.520871,0.45816177,0.020967256,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
143,0.49151862,0.4949835,0.013497843,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
144,0.50289017,0.47340116,0.023708712,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
145,0.4733035,0.5089374,0.017759096,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
146,0.27692237,0.70662206,0.016455594,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
147,0.37469843,0.6122096,0.013091892,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
148,0.5132191,0.46909553,0.017685356,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
149,0.39418125,0.59092724,0.014891494,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
150,0.65890455,0.31757146,0.023523964,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
151,0.49428707,0.46580356,0.039909367,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
152,0.61299264,0.36395568,0.023051688,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
153,0.34505928,0.6368192,0.018121464,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
154,0.54670787,0.42853752,0.024754664,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
155,0.59314424,0.36385936,0.04299643,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
156,0.71981573,0.25801802,0.022166165,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
157,0.6929247,0.2972842,0.0097910855,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
158,0.67786634,0.30475596,0.017377738,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
159,0.71364456,0.26619864,0.020156749,0.9583333333333334,0.9581699346405229,0.2280813903883731,0,1
0,0.38917014,0.5258129,0.08501694,1.0,1.0,0.20315593704611018,0,2
1,0.48563492,0.4715,0.042865083,1.0,1.0,0.20315593704611018,0,2
2,0.3941042,0.52676797,0.07912784,1.0,1.0,0.20315593704611018,0,2
3,0.359894,0.58315164,0.05695438,1.0,1.0,0.20315593704611018,0,2
4,0.4889464,0.45785764,0.053195994,1.0,1.0,0.20315593704611018,0,2
5,0.34207368,0.5788511,0.07907521,1.0,1.0,0.20315593704611018,0,2
6,0.45134923,0.5171815,0.031469185,1.0,1.0,0.20315593704611018,0,2
7,0.370823,0.54307085,0.08610618,1.0,1.0,0.20315593704611018,0,2
8,0.30339277,0.6661176,0.030489655,1.0,1.0,0.20315593704611018,0,2
9,0.41794944,0.44950286,0.13254775,1.0,1.0,0.20315593704611018,0,2
10,0.47869954,0.44617492,0.075125515,1.0,1.0,0.20315593704611018,0,2
11,0.33944657,0.6169186,0.04363481,1.0,1.0,0.20315593704611018,0,2
12,0.4206561,0.49626362,0.083080284,1.0,1.0,0.20315593704611018,0,2
13,0.49686787,0.46287718,0.04025504,1.0,1.0,0.20315593704611018,0,2
14,0.3991256,0.5547774,0.046097036,1.0,1.0,0.20315593704611018,0,2
15,0.50185513,0.4317871,0.06635776,1.0,1.0,0.20315593704611018,0,2
16,0.36438194,0.57177037,0.063847765,1.0,1.0,0.20315593704611018,0,2
17,0.3584044,0.59534323,0.04625237,1.0,1.0,0.20315593704611018,0,2
18,0.34883198,0.6190506,0.032117344,1.0,1.0,0.20315593704611018,0,2
19,0.36845395,0.5094769,0.1220692,1.0,1.0,0.20315593704611018,0,2
20,0.5432219,0.4125275,0.044250663,1.0,1.0,0.20315593704611018,0,2
21,0.38934693,0.5695379,0.04111526,1.0,1.0,0.20315593704611018,0,2
22,0.4141573,0.52073604,0.06510662,1.0,1.0,0.20315593704611018,0,2
23,0.5070887,0.4413601,0.051551204,1.0,1.0,0.20315593704611018,0,2
24,0.34186977,0.6027491,0.05538112,1.0,1.0,0.20315593704611018,0,2
25,0.45978457,0.4806896,0.0595259,1.0,1.0,0.20315593704611018,0,2
26,0.3468629,0.6116188,0.041518327,1.0,1.0,0.20315593704611018,0,2
27,0.4081258,0.5327364,0.059137806,1.0,1.0,0.20315593704611018,0,2
28,0.3763319,0.58760995,0.036058225,1.0,1.0,0.20315593704611018,0,2
29,0.2849381,0.6599419,0.055119928,1.0,1.0,0.20315593704611018,0,2
30,0.30377603,0.6448161,0.051407922,1.0,1.0,0.20315593704611018,0,2
31,0.32742384,0.60441357,0.068162575,1.0,1.0,0.20315593704611018,0,2
32,0.35804874,0.5473724,0.09457884,1.0,1.0,0.20315593704611018,0,2
33,0.35524008,0.57669353,0.0680664,1.0,1.0,0.20315593704611018,0,2
34,0.4517176,0.4769638,0.07131867,1.0,1.0,0.20315593704611018,0,2
35,0.36603656,0.50684637,0.12711716,1.0,1.0,0.20315593704611018,0,2
36,0.37719053,0.5930016,0.02980792,1.0,1.0,0.20315593704611018,0,2
37,0.44412202,0.4404124,0.11546554,1.0,1.0,0.20315593704611018,0,2
38,0.26844513,0.6358369,0.095717944,1.0,1.0,0.20315593704611018,0,2
39,0.50033486,0.43090734,0.06875779,1.0,1.0,0.20315593704611018,0,2
40,0.6016176,0.3437895,0.054593,1.0,1.0,0.20315593704611018,0,2
41,0.48637804,0.43466333,0.078958526,1.0,1.0,0.20315593704611018,0,2
42,0.66273284,0.27764586,0.0596213,1.0,1.0,0.20315593704611018,0,2
43,0.5555722,0.3278302,0.11659751,1.0,1.0,0.20315593704611018,0,2
44,0.6944565,0.2672066,0.038336903,1.0,1.0,0.20315593704611018,0,2
45,0.54744744,0.36899868,0.08355389,1.0,1.0,0.20315593704611018,0,2
46,0.66589105,0.24441952,0.089689344,1.0,1.0,0.20315593704611018,0,2
47,0.7276203,0.21728611,0.05509359,1.0,1.0,0.20315593704611018,0,2
48,0.5708382,0.349915,0.07924675,1.0,1.0,0.20315593704611018,0,2
49,0.65910083,0.3039402,0.036959004,1.0,1.0,0.20315593704611018,0,2
50,0.7417095,0.21094792,0.047342587,1.0,1.0,0.20315593704611018,0,2
51,0.64593285,0.3030036,0.05106359,1.0,1.0,0.20315593704611018,0,2
52,0.5247208,0.40963104,0.06564815,1.0,1.0,0.20315593704611018,0,2
53,0.70861614,0.20882246,0.08256144,1.0,1.0,0.20315593704611018,0,2
54,0.5887158,0.29806513,0.113219045,1.0,1.0,0.20315593704611018,0,2
55,0.70454335,0.22826104,0.067195594,1.0,1.0,0.20315593704611018,0,2
56,0.5158929,0.42960808,0.05449897,1.0,1.0,0.20315593704611018,0,2
57,0.51241696,0.44580686,0.04177618,1.0,1.0,0.20315593704611018,0,2
58,0.59342015,0.3397195,0.06686031,1.0,1.0,0.20315593704611018,0,2
59,0.6133343,0.3467411,0.03992462,1.0,1.0,0.20315593704611018,0,2
60,0.5858342,0.36111844,0.05304741,1.0,1.0,0.20315593704611018,0,2
61,0.6653737,0.2840502,0.05057618,1.0,1.0,0.20315593704611018,0,2
62,0.5396917,0.4098376,0.050470714,1.0,1.0,0.20315593704611018,0,2
63,0.5687471,0.36995023,0.06130264,1.0,1.0,0.20315593704611018,0,2
64,0.6247257,0.29386044,0.08141381,1.0,1.0,0.20315593704611018,0,2
65,0.5726595,0.3635673,0.063773185,1.0,1.0,0.20315593704611018,0,2
66,0.6084043,0.30052224,0.0910735,1.0,1.0,0.20315593704611018,0,2
67,0.65206975,0.31377837,0.03415187,1.0,1.0,0.20315593704611018,0,2
68,0.78973883,0.17429876,0.03596239,1.0,1.0,0.20315593704611018,0,2
69,0.64444494,0.29666555,0.05888951,1.0,1.0,0.20315593704611018,0,2
70,0.6800258,0.21360943,0.10636475,1.0,1.0,0.20315593704611018,0,2
71,0.81420964,0.14046706,0.045323297,1.0,1.0,0.20315593704611018,0,2
72,0.74201477,0.20315437,0.054830905,1.0,1.0,0.20315593704611018,0,2
73,0.47809014,0.4578685,0.06404136,1.0,1.0,0.20315593704611018,0,2
74,0.6666534,0.3018492,0.03149741,1.0,1.0,0.20315593704611018,0,2
75,0.70737034,0.2575041,0.03512552,1.0,1.0,0.20315593704611018,0,2
76,0.48610675,0.4131659,0.10072736,1.0,1.0,0.20315593704611018,0,2
77,0.69800067,0.2420555,0.059943717,1.0,1.0,0.20315593704611018,0,2
78,0.62957925,0.2879003,0.08252047,1.0,1.0,0.20315593704611018,0,2
79,0.6462301,0.32578436,0.027985567,1.0,1.0,0.20315593704611018,0,2
80,0.2703824,0.63974035,0.08987733,1.0,1.0,0.20315593704611018,0,2
81,0.3464197,0.60440373,0.04917649,1.0,1.0,0.20315593704611018,0,2
82,0.120594256,0.85471267,0.024693066,1.0,1.0,0.20315593704611018,0,2
83,0.17409211,0.78213453,0.04377336,1.0,1.0,0.20315593704611018,0,2
84,0.3468762,0.5990083,0.054115415,1.0,1.0,0.20315593704611018,0,2
85,0.24259816,0.71336484,0.044036962,1.0,1.0,0.20315593704611018,0,2
86,0.3236676,0.64673823,0.029594164,1.0,1.0,0.20315593704611018,0,2
87,0.4504648,0.5165472,0.03298803,1.0,1.0,0.20315593704611018,0,2
88,0.21529038,0.7329825,0.05172714,1.0,1.0,0.20315593704611018,0,2
89,0.27557224,0.6861331,0.03829469,1.0,1.0,0.20315593704611018,0,2
90,0.18976,0.7669495,0.043290514,1.0,1.0,0.20315593704611018,0,2
91,0.3771636,0.60048044,0.022355983,1.0,1.0,0.20315593704611018,0,2
92,0.21040092,0.7588694,0.030729653,1.0,1.0,0.20315593704611018,0,2
93,0.30828398,0.63960207,0.052113958,1.0,1.0,0.20315593704611018,0,2
94,0.34663594,0.5882078,0.06515626,1.0,1.0,0.20315593704611018,0,2
95,0.3661611,0.57832026,0.055518676,1.0,1.0,0.20315593704611018,0,2
96,0.3678963,0.6112116,0.020892045,1.0,1.0,0.20315593704611018,0,2
97,0.43032295,0.5281745,0.04150254,1.0,1.0,0.20315593704611018,0,2
98,0.41190764,0.54156566,0.046526637,1.0,1.0,0.20315593704611018,0,2
99,0.40133435,0.55355775,0.04510791,1.0,1.0,0.20315593704611018,0,2
100,0.3240294,0.65597785,0.019992767,1.0,1.0,0.20315593704611018,0,2
101,0.35032117,0.59958404,0.050094802,1.0,1.0,0.20315593704611018,0,2
102,0.2108915,0.7735912,0.015517274,1.0,1.0,0.20315593704611018,0,2
103,0.30517122,0.64563924,0.049189467,1.0,1.0,0.20315593704611018,0,2
104,0.42963737,0.53690654,0.033456113,1.0,1.0,0.20315593704611018,0,2
105,0.34614784,0.6072222,0.04662987,1.0,1.0,0.20315593704611018,0,2
106,0.30718628,0.65590835,0.036905386,1.0,1.0,0.20315593704611018,0,2
107,0.24712045,0.72783995,0.025039634,1.0,1.0,0.20315593704611018,0,2
108,0.120667525,0.8618923,0.017440286,1.0,1.0,0.20315593704611018,0,2
109,0.22957659,0.72129714,0.049126294,1.0,1.0,0.20315593704611018,0,2
110,0.1423901,0.8390206,0.018589268,1.0,1.0,0.20315593704611018,0,2
111,0.47142428,0.4858842,0.042691536,1.0,1.0,0.20315593704611018,0,2
112,0.31544426,0.62028724,0.06426861,1.0,1.0,0.20315593704611018,0,2
113,0.33361405,0.6230835,0.04330252,1.0,1.0,0.20315593704611018,0,2
114,0.29739252,0.65969163,0.04291582,1.0,1.0,0.20315593704611018,0,2
115,0.16473033,0.79529893,0.039970715,1.0,1.0,0.20315593704611018,0,2
116,0.4792248,0.46785694,0.05291818,1.0,1.0,0.20315593704611018,0,2
117,0.3142635,0.6300247,0.055711843,1.0,1.0,0.20315593704611018,0,2
118,0.14603706,0.8298484,0.024114488,1.0,1.0,0.20315593704611018,0,2
119,0.3721427,0.56653154,0.061325785,1.0,1.0,0.20315593704611018,0,2
120,0.4531876,0.532288,0.014524332,1.0,1.0,0.20315593704611018,0,2
121,0.62631214,0.35385102,0.019836895,1.0,1.0,0.20315593704611018,0,2
122,0.77238625,0.17325464,0.054359153,1.0,1.0,0.20315593704611018,0,2
123,0.36695686,0.6163215,0.016721662,1.0,1.0,0.20315593704611018,0,2
124,0.3760981,0.59862226,0.025279716,1.0,1.0,0.20315593704611018,0,2
125,0.7009464,0.27420324,0.024850374,1.0,1.0,0.20315593704611018,0,2
126,0.78438,0.13690268,0.07871733,1.0,1.0,0.20315593704611018,0,2
127,0.598989,0.38310483,0.017906168,1.0,1.0,0.20315593704611018,0,2
128,0.7549043,0.2105527,0.034542877,1.0,1.0,0.20315593704611018,0,2
129,0.8692522,0.12448487,0.006262995,1.0,1.0,0.20315593704611018,0,2
130,0.5832097,0.38808018,0.028710077,1.0,1.0,0.20315593704611018,0,2
131,0.7690616,0.20479187,0.026146477,1.0,1.0,0.20315593704611018,0,2
132,0.7349966,0.23435855,0.030644916,1.0,1.0,0.20315593704611018,0,2
133,0.71329474,0.24362653,0.043078683,1.0,1.0,0.20315593704611018,0,2
134,0.46301502,0.5034117,0.033573315,1.0,1.0,0.20315593704611018,0,2
135,0.738914,0.23461619,0.026469756,1.0,1.0,0.20315593704611018,0,2
136,0.6145271,0.34529284,0.04018001,1.0,1.0,0.20315593704611018,0,2
137,0.8299768,0.16258046,0.007442706,1.0,1.0,0.20315593704611018,0,2
138,0.7052982,0.28278223,0.011919576,1.0,1.0,0.20315593704611018,0,2
139,0.8951023,0.086005755,0.018891962,1.0,1.0,0.20315593704611018,0,2
140,0.70266086,0.2677064,0.029632723,1.0,1.0,0.20315593704611018,0,2
141,0.65407246,0.3313043,0.014623221,1.0,1.0,0.20315593704611018,0,2
142,0.5884489,0.37261823,0.0389328,1.0,1.0,0.20315593704611018,0,2
143,0.6932001,0.27102122,0.0357787,1.0,1.0,0.20315593704611018,0,2
144,0.5919237,0.3337505,0.0743258,1.0,1.0,0.20315593704611018,0,2
145,0.715526,0.26337516,0.021098768,1.0,1.0,0.20315593704611018,0,2
146,0.68136036,0.29621717,0.022422481,1.0,1.0,0.20315593704611018,0,2
147,0.75390446,0.22102252,0.025073053,1.0,1.0,0.20315593704611018,0,2
148,0.6775834,0.29122874,0.031187834,1.0,1.0,0.20315593704611018,0,2
149,0.63431543,0.3302033,0.03548123,1.0,1.0,0.20315593704611018,0,2
150,0.833472,0.14197811,0.024549853,1.0,1.0,0.20315593704611018,0,2
151,0.71447986,0.26964498,0.015875176,1.0,1.0,0.20315593704611018,0,2
152,0.6515784,0.33035398,0.018067667,1.0,1.0,0.20315593704611018,0,2
153,0.7707205,0.21354257,0.015736954,1.0,1.0,0.20315593704611018,0,2
154,0.8272613,0.15433629,0.018402327,1.0,1.0,0.20315593704611018,0,2
155,0.6148444,0.33051726,0.054638345,1.0,1.0,0.20315593704611018,0,2
156,0.8131105,0.16556804,0.021321492,1.0,1.0,0.20315593704611018,0,2
157,0.75894576,0.22155663,0.0194976,1.0,1.0,0.20315593704611018,0,2
158,0.67925006,0.29001635,0.030733623,1.0,1.0,0.20315593704611018,0,2
159,0.60511905,0.3485781,0.046302807,1.0,1.0,0.20315593704611018,0,2
0,0.47543764,0.49492726,0.029635161,1.0,1.0,0.22595979143949343,0,3
1,0.5020065,0.47244307,0.025550509,1.0,1.0,0.22595979143949343,0,3
2,0.31191397,0.66010326,0.027982775,1.0,1.0,0.22595979143949343,0,3
3,0.30302396,0.6179392,0.079036936,1.0,1.0,0.22595979143949343,0,3
4,0.44694626,0.50200754,0.051046256,1.0,1.0,0.22595979143949343,0,3
5,0.42566666,0.53269345,0.04163992,1.0,1.0,0.22595979143949343,0,3
6,0.5357734,0.4396861,0.02454059,1.0,1.0,0.22595979143949343,0,3
7,0.47105336,0.48724848,0.04169817,1.0,1.0,0.22595979143949343,0,3
8,0.3575939,0.62381315,0.018592963,1.0,1.0,0.22595979143949343,0,3
9,0.39951736,0.50398237,0.09650023,1.0,1.0,0.22595979143949343,0,3
10,0.503501,0.45223615,0.0442628,1.0,1.0,0.22595979143949343,0,3
11,0.311463,0.65470093,0.03383602,1.0,1.0,0.22595979143949343,0,3
12,0.4792845,0.46588242,0.054833118,1.0,1.0,0.22595979143949343,0,3
13,0.42840454,0.5426942,0.028901199,1.0,1.0,0.22595979143949343,0,3
14,0.31662455,0.6516263,0.03174917,1.0,1.0,0.22595979143949343,0,3
15,0.4832791,0.45639196,0.060328867,1.0,1.0,0.22595979143949343,0,3
16,0.43477505,0.5247281,0.040496804,1.0,1.0,0.22595979143949343,0,3
17,0.3793761,0.5843611,0.03626282,1.0,1.0,0.22595979143949343,0,3
18,0.40024447,0.57261,0.027145442,1.0,1.0,0.22595979143949343,0,3
19,0.34175563,0.6091746,0.049069818,1.0,1.0,0.22595979143949343,0,3
20,0.4890126,0.46922502,0.041762464,1.0,1.0,0.22595979143949343,0,3
21,0.44100863,0.5180329,0.040958438,1.0,1.0,0.22595979143949343,0,3
22,0.43411002,0.5332843,0.032605685,1.0,1.0,0.22595979143949343,0,3
23,0.4854837,0.49022028,0.024295995,1.0,1.0,0.22595979143949343,0,3
24,0.45491117,0.50284255,0.042246256,1.0,1.0,0.22595979143949343,0,3
25,0.5454166,0.4224146,0.032168854,1.0,1.0,0.22595979143949343,0,3
26,0.40379915,0.5584876,0.037713192,1.0,1.0,0.22595979143949343,0,3
27,0.4382525,0.52606964,0.03567783,1.0,1.0,0.22595979143949343,0,3
28,0.4335866,0.53654784,0.029865596,1.0,1.0,0.22595979143949343,0,3
29,0.27795514,0.6840093,0.03803563,1.0,1.0,0.22595979143949343,0,3
30,0.35347036,0.6113236,0.035206042,1.0,1.0,0.22595979143949343,0,3
31,0.36939842,0.60688287,0.023718765,1.0,1.0,0.22595979143949343,0,3
32,0.5366671,0.41735747,0.0459754,1.0,1.0,0.22595979143949343,0,3
33,0.3819762,0.592432,0.025591793,1.0,1.0,0.22595979143949343,0,3
34,0.48055017,0.47753453,0.041915316,1.0,1.0,0.22595979143949343,0,3
35,0.36906067,0.56951207,0.0614273,1.0,1.0,0.22595979143949343,0,3
36,0.2866884,0.68593466,0.027376955,1.0,1.0,0.22595979143949343,0,3
37,0.5164818,0.41372475,0.06979343,1.0,1.0,0.22595979143949343,0,3
38,0.3392954,0.615296,0.045408577,1.0,1.0,0.22595979143949343,0,3
39,0.50409234,0.4609514,0.03495622,1.0,1.0,0.22595979143949343,0,3
40,0.5561645,0.3890866,0.054748937,1.0,1.0,0.22595979143949343,0,3
41,0.40272346,0.5014436,0.095832914,1.0,1.0,0.22595979143949343,0,3
42,0.6705218,0.29955345,0.029924667,1.0,1.0,0.22595979143949343,0,3
43,0.41403556,0.49903044,0.086933985,1.0,1.0,0.22595979143949343,0,3
44,0.72914076,0.24789505,0.02296415,1.0,1.0,0.22595979143949343,0,3
45,0.6221736,0.32821432,0.04961207,1.0,1.0,0.22595979143949343,0,3
46,0.7318921,0.21177244,0.056335423,1.0,1.0,0.22595979143949343,0,3
47,0.5871391,0.36785108,0.045009788,1.0,1.0,0.22595979143949343,0,3
48,0.684453,0.28668797,0.02885901,1.0,1.0,0.22595979143949343,0,3
49,0.68255085,0.2717223,0.045726843,1.0,1.0,0.22595979143949343,0,3
50,0.6201682,0.3306181,0.049213674,1.0,1.0,0.22595979143949343,0,3
51,0.6173704,0.3228153,0.05981434,1.0,1.0,0.22595979143949343,0,3
52,0.49614564,0.4769962,0.026858166,1.0,1.0,0.22595979143949343,0,3
53,0.6609039,0.28504053,0.054055594,1.0,1.0,0.22595979143949343,0,3
54,0.68314254,0.27722123,0.039636206,1.0,1.0,0.22595979143949343,0,3
55,0.49807298,0.44218698,0.059740063,1.0,1.0,0.22595979143949343,0,3
56,0.5510525,0.39659345,0.052354004,1.0,1.0,0.22595979143949343,0,3
57,0.49842894,0.47943586,0.022135194,1.0,1.0,0.22595979143949343,0,3
58,0.6288765,0.3376679,0.033455525,1.0,1.0,0.22595979143949343,0,3
59,0.60254765,0.33547476,0.06197758,1.0,1.0,0.22595979143949343,0,3
60,0.57733715,0.3567077,0.06595513,1.0,1.0,0.22595979143949343,0,3
61,0.59521776,0.37991434,0.02486792,1.0,1.0,0.22595979143949343,0,3
62,0.4978588,0.47331083,0.028830452,1.0,1.0,0.22595979143949343,0,3
63,0.68945307,0.27511337,0.03543349,1.0,1.0,0.22595979143949343,0,3
64,0.7722039,0.1981832,0.029612903,1.0,1.0,0.22595979143949343,0,3
65,0.50601643,0.4287764,0.06520717,1.0,1.0,0.22595979143949343,0,3
66,0.53123015,0.39482763,0.07394222,1.0,1.0,0.22595979143949343,0,3
67,0.87077445,0.11704695,0.012178597,1.0,1.0,0.22595979143949343,0,3
68,0.72294307,0.23998997,0.037066963,1.0,1.0,0.22595979143949343,0,3
69,0.7170652,0.24436074,0.038574107,1.0,1.0,0.22595979143949343,0,3
70,0.6620499,0.2985132,0.039436836,1.0,1.0,0.22595979143949343,0,3
71,0.78480977,0.19503865,0.020151636,1.0,1.0,0.22595979143949343,0,3
72,0.6019026,0.34252578,0.05557161,1.0,1.0,0.22595979143949343,0,3
73,0.4848035,0.471574,0.043622606,1.0,1.0,0.22595979143949343,0,3
74,0.63701373,0.33186075,0.031125508,1.0,1.0,0.22595979143949343,0,3
75,0.7767092,0.20546913,0.017821608,1.0,1.0,0.22595979143949343,0,3
76,0.57529896,0.38823205,0.036468968,1.0,1.0,0.22595979143949343,0,3
77,0.6926239,0.2558658,0.051510207,1.0,1.0,0.22595979143949343,0,3
78,0.7394892,0.22945249,0.03105833,1.0,1.0,0.22595979143949343,0,3
79,0.8066636,0.17362744,0.019709079,1.0,1.0,0.22595979143949343,0,3
80,0.27136937,0.6904748,0.038155865,1.0,1.0,0.22595979143949343,0,3
81,0.28481773,0.6811671,0.034015108,1.0,1.0,0.22595979143949343,0,3
82,0.13649039,0.8478168,0.015692767,1.0,1.0,0.22595979143949343,0,3
83,0.16572382,0.7837081,0.050568037,1.0,1.0,0.22595979143949343,0,3
84,0.25188327,0.72711915,0.020997513,1.0,1.0,0.22595979143949343,0,3
85,0.24806423,0.7259197,0.02601605,1.0,1.0,0.22595979143949343,0,3
86,0.2438932,0.7129937,0.04311309,1.0,1.0,0.22595979143949343,0,3
87,0.43197417,0.53306246,0.03496338,1.0,1.0,0.22595979143949343,0,3
88,0.23094577,0.7281398,0.040914454,1.0,1.0,0.22595979143949343,0,3
89,0.10110453,0.87904114,0.019854307,1.0,1.0,0.22595979143949343,0,3
90,0.12041379,0.83777606,0.041810196,1.0,1.0,0.22595979143949343,0,3
91,0.6418288,0.34832713,0.009844101,1.0,1.0,0.22595979143949343,0,3
92,0.25688803,0.7143909,0.028721051,1.0,1.0,0.22595979143949343,0,3
93,0.29365605,0.6693628,0.036981173,1.0,1.0,0.22595979143949343,0,3
94,0.19501986,0.7676721,0.037307993,1.0,1.0,0.22595979143949343,0,3
95,0.16859747,0.8090452,0.022357292,1.0,1.0,0.22595979143949343,0,3
96,0.1924643,0.78206205,0.025473632,1.0,1.0,0.22595979143949343,0,3
97,0.19096805,0.7687472,0.040284727,1.0,1.0,0.22595979143949343,0,3
98,0.21655606,0.74430496,0.039138902,1.0,1.0,0.22595979143949343,0,3
99,0.2760863,0.6839579,0.03995583,1.0,1.0,0.22595979143949343,0,3
100,0.33273923,0.64928156,0.017979287,1.0,1.0,0.22595979143949343,0,3
101,0.27364883,0.6893616,0.03698957,1.0,1.0,0.22595979143949343,0,3
102,0.091763206,0.8990617,0.009175069,1.0,1.0,0.22595979143949343,0,3
103,0.16395822,0.8092784,0.026763313,1.0,1.0,0.22595979143949343,0,3
104,0.52535206,0.45860267,0.016045323,1.0,1.0,0.22595979143949343,0,3
105,0.20747526,0.7629566,0.02956813,1.0,1.0,0.22595979143949343,0,3
106,0.23207249,0.7302476,0.037679885,1.0,1.0,0.22595979143949343,0,3
107,0.19452436,0.76808596,0.037389606,1.0,1.0,0.22595979143949343,0,3
108,0.0675077,0.91779655,0.014695854,1.0,1.0,0.22595979143949343,0,3
109,0.15867093,0.8125837,0.028745335,1.0,1.0,0.22595979143949343,0,3
110,0.09523494,0.89042866,0.014336335,1.0,1.0,0.22595979143949343,0,3
111,0.26832032,0.71014285,0.021536838,1.0,1.0,0.22595979143949343,0,3
112,0.14429939,0.8133004,0.042400226,1.0,1.0,0.22595979143949343,0,3
113,0.14844795,0.8276513,0.023900717,1.0,1.0,0.22595979143949343,0,3
114,0.27843803,0.69499713,0.026564797,1.0,1.0,0.22595979143949343,0,3
115,0.11370659,0.8606483,0.02564509,1.0,1.0,0.22595979143949343,0,3
116,0.29125723,0.61008143,0.098661356,1.0,1.0,0.22595979143949343,0,3
117,0.26778147,0.6968856,0.035333,1.0,1.0,0.22595979143949343,0,3
118,0.07486495,0.9044077,0.020727452,1.0,1.0,0.22595979143949343,0,3
119,0.4104045,0.56219584,0.027399654,1.0,1.0,0.22595979143949343,0,3
120,0.5571931,0.40491566,0.03789122,1.0,1.0,0.22595979143949343,0,3
121,0.6483263,0.31119448,0.040479258,1.0,1.0,0.22595979143949343,0,3
