,control,5nMTG,NonCancerOral,accuracy,f1-score_macro,Trial,K-fold
150,0.100391604,0.10241164,0.79719675,0.9583333333333334,0.9581699346405229,0,1
151,0.028719334,0.096836984,0.87444365,0.9583333333333334,0.9581699346405229,0,1
152,0.058435194,0.1298946,0.8116702,0.9583333333333334,0.9581699346405229,0,1
153,0.068907216,0.24747428,0.6836185,0.9583333333333334,0.9581699346405229,0,1
154,0.019509165,0.10861725,0.8718736,0.9583333333333334,0.9581699346405229,0,1
155,0.042918094,0.20448178,0.7526002,0.9583333333333334,0.9581699346405229,0,1
156,0.013378614,0.094958775,0.89166266,0.9583333333333334,0.9581699346405229,0,1
157,0.03298349,0.04946311,0.91755337,0.9583333333333334,0.9581699346405229,0,1
158,0.042094763,0.101149626,0.8567556,0.9583333333333334,0.9581699346405229,0,1
159,0.072534814,0.23129933,0.69616586,0.9583333333333334,0.9581699346405229,0,1
160,0.034577165,0.08289788,0.88252497,0.9583333333333334,0.9581699346405229,0,1
161,0.010828827,0.04254894,0.9466222,0.9583333333333334,0.9581699346405229,0,1
162,0.08978022,0.024364209,0.8858555,0.9583333333333334,0.9581699346405229,0,1
163,0.059948366,0.052697048,0.88735455,0.9583333333333334,0.9581699346405229,0,1
164,0.025484927,0.08481982,0.8896952,0.9583333333333334,0.9581699346405229,0,1
165,0.01942469,0.04725206,0.93332326,0.9583333333333334,0.9581699346405229,0,1
166,0.061211545,0.1159146,0.82287383,0.9583333333333334,0.9581699346405229,0,1
167,0.064688295,0.19349124,0.74182045,0.9583333333333334,0.9581699346405229,0,1
168,0.036221147,0.118683204,0.84509563,0.9583333333333334,0.9581699346405229,0,1
169,0.032831892,0.091538265,0.8756298,0.9583333333333334,0.9581699346405229,0,1
170,0.009317815,0.03865298,0.95202917,0.9583333333333334,0.9581699346405229,0,1
171,0.06476648,0.14092404,0.7943095,0.9583333333333334,0.9581699346405229,0,1
172,0.020451669,0.07134822,0.90820014,0.9583333333333334,0.9581699346405229,0,1
173,0.01191999,0.05001625,0.93806374,0.9583333333333334,0.9581699346405229,0,1
174,0.017030058,0.06804425,0.9149257,0.9583333333333334,0.9581699346405229,0,1
175,0.030411176,0.18872711,0.7808617,0.9583333333333334,0.9581699346405229,0,1
176,0.025282368,0.06971313,0.9050045,0.9583333333333334,0.9581699346405229,0,1
177,0.07610716,0.17518418,0.74870867,0.9583333333333334,0.9581699346405229,0,1
178,0.047630586,0.10247291,0.84989655,0.9583333333333334,0.9581699346405229,0,1
179,0.0505329,0.061884377,0.8875827,0.9583333333333334,0.9581699346405229,0,1
0,0.96582454,0.023593862,0.010581631,1.0,1.0,0,2
1,0.95495856,0.040731616,0.004309827,1.0,1.0,0,2
2,0.89878136,0.08956604,0.011652578,1.0,1.0,0,2
3,0.90560085,0.08984726,0.0045518363,1.0,1.0,0,2
4,0.9135422,0.07601483,0.010442869,1.0,1.0,0,2
5,0.80539596,0.16166839,0.032935712,1.0,1.0,0,2
6,0.8679064,0.058025595,0.07406798,1.0,1.0,0,2
7,0.84240216,0.08965862,0.06793923,1.0,1.0,0,2
8,0.96358526,0.0272358,0.009178947,1.0,1.0,0,2
9,0.9271643,0.06674314,0.00609253,1.0,1.0,0,2
10,0.9528942,0.04112636,0.005979414,1.0,1.0,0,2
11,0.8075759,0.1651203,0.027303817,1.0,1.0,0,2
12,0.9297904,0.055290613,0.014919069,1.0,1.0,0,2
13,0.86540705,0.12668909,0.007903888,1.0,1.0,0,2
14,0.8900715,0.10419391,0.0057345685,1.0,1.0,0,2
15,0.9578746,0.039037183,0.0030882037,1.0,1.0,0,2
16,0.84935355,0.123704195,0.026942268,1.0,1.0,0,2
17,0.7813267,0.17095785,0.04771541,1.0,1.0,0,2
18,0.9316407,0.051604077,0.016755247,1.0,1.0,0,2
19,0.96823084,0.02719167,0.0045773927,1.0,1.0,0,2
20,0.86454105,0.12744048,0.00801851,1.0,1.0,0,2
21,0.8704122,0.114010945,0.015576851,1.0,1.0,0,2
22,0.93644536,0.05164173,0.011912943,1.0,1.0,0,2
23,0.9319993,0.026975855,0.041024867,1.0,1.0,0,2
24,0.9523251,0.014992453,0.032682423,1.0,1.0,0,2
25,0.72401524,0.2611406,0.01484409,1.0,1.0,0,2
26,0.93780243,0.054939304,0.007258246,1.0,1.0,0,2
27,0.9177818,0.05641033,0.025807813,1.0,1.0,0,2
28,0.92512804,0.048971716,0.025900168,1.0,1.0,0,2
29,0.7286639,0.20152737,0.069808714,1.0,1.0,0,2
30,0.75107104,0.21433717,0.034591775,1.0,1.0,0,2
31,0.908591,0.08462762,0.0067814207,1.0,1.0,0,2
32,0.94573104,0.03789829,0.016370574,1.0,1.0,0,2
33,0.90675324,0.06916859,0.024078289,1.0,1.0,0,2
34,0.94732964,0.039798774,0.012871622,1.0,1.0,0,2
35,0.82779515,0.16000432,0.012200545,1.0,1.0,0,2
36,0.8673483,0.078911975,0.053739637,1.0,1.0,0,2
37,0.9242982,0.061375152,0.014326654,1.0,1.0,0,2
38,0.91403496,0.0659153,0.020049818,1.0,1.0,0,2
39,0.95713,0.021170402,0.021699693,1.0,1.0,0,2
40,0.8423412,0.058983766,0.09867501,1.0,1.0,0,2
41,0.701817,0.25947586,0.038707186,1.0,1.0,0,2
42,0.88206387,0.08800685,0.029929282,1.0,1.0,0,2
43,0.9262095,0.066464685,0.0073257945,1.0,1.0,0,2
44,0.9342503,0.055430733,0.010318972,1.0,1.0,0,2
45,0.8625752,0.10763735,0.029787548,1.0,1.0,0,2
46,0.859764,0.12437585,0.015860202,1.0,1.0,0,2
47,0.78509295,0.16310574,0.051801313,1.0,1.0,0,2
48,0.95978993,0.03570137,0.0045086364,1.0,1.0,0,2
49,0.9467692,0.041511387,0.011719426,1.0,1.0,0,2
50,0.76907283,0.2146585,0.016268762,1.0,1.0,0,2
51,0.91343224,0.05652374,0.030044034,1.0,1.0,0,2
52,0.8294554,0.15212779,0.01841685,1.0,1.0,0,2
53,0.8265302,0.1469736,0.026496176,1.0,1.0,0,2
54,0.76326954,0.1737226,0.063007854,1.0,1.0,0,2
55,0.94151926,0.026223147,0.032257553,1.0,1.0,0,2
56,0.9176556,0.07478696,0.007557439,1.0,1.0,0,2
57,0.98050207,0.017694237,0.0018037072,1.0,1.0,0,2
58,0.7009796,0.26305515,0.03596518,1.0,1.0,0,2
59,0.9111221,0.0787027,0.010175163,1.0,1.0,0,2
60,0.13009499,0.8353518,0.03455317,1.0,1.0,0,2
61,0.38124382,0.5979233,0.020832913,1.0,1.0,0,2
62,0.16806898,0.77324194,0.05868913,1.0,1.0,0,2
63,0.17552958,0.8027097,0.021760674,1.0,1.0,0,2
64,0.04272982,0.9515053,0.0057648644,1.0,1.0,0,2
65,0.012604469,0.9724698,0.014925729,1.0,1.0,0,2
66,0.07078893,0.9160336,0.01317748,1.0,1.0,0,2
67,0.21762964,0.77161413,0.010756206,1.0,1.0,0,2
68,0.032130428,0.9572973,0.010572181,1.0,1.0,0,2
69,0.051643435,0.91381997,0.034536567,1.0,1.0,0,2
70,0.077767864,0.90773493,0.014497305,1.0,1.0,0,2
71,0.20468684,0.752536,0.042777244,1.0,1.0,0,2
72,0.099058844,0.87145317,0.029488048,1.0,1.0,0,2
73,0.083978765,0.89486563,0.021155577,1.0,1.0,0,2
74,0.07065268,0.9005133,0.028834058,1.0,1.0,0,2
75,0.040751595,0.9428078,0.0164406,1.0,1.0,0,2
76,0.010047023,0.9885789,0.001374133,1.0,1.0,0,2
77,0.030563336,0.96113265,0.008304,1.0,1.0,0,2
78,0.03825172,0.94253993,0.01920842,1.0,1.0,0,2
79,0.11077996,0.8733781,0.0158419,1.0,1.0,0,2
80,0.17257893,0.78869253,0.038728468,1.0,1.0,0,2
81,0.093255326,0.84023476,0.066509955,1.0,1.0,0,2
82,0.08929278,0.875875,0.034832224,1.0,1.0,0,2
83,0.12114108,0.8388645,0.039994415,1.0,1.0,0,2
84,0.12732086,0.8345336,0.0381456,1.0,1.0,0,2
85,0.010031703,0.9885793,0.0013890453,1.0,1.0,0,2
86,0.042486116,0.940109,0.017404852,1.0,1.0,0,2
87,0.2057624,0.76161534,0.032622255,1.0,1.0,0,2
88,0.1603392,0.7739515,0.06570928,1.0,1.0,0,2
89,0.010748533,0.9849975,0.004253931,1.0,1.0,0,2
90,0.2801123,0.6674578,0.0524299,1.0,1.0,0,2
91,0.04456676,0.9162772,0.039155945,1.0,1.0,0,2
92,0.06390738,0.9325339,0.0035586343,1.0,1.0,0,2
93,0.11963803,0.86727166,0.013090291,1.0,1.0,0,2
94,0.0109923575,0.9854694,0.0035382947,1.0,1.0,0,2
95,0.02794041,0.9642669,0.0077926307,1.0,1.0,0,2
96,0.021505063,0.96149,0.017004931,1.0,1.0,0,2
97,0.02139564,0.9760172,0.0025871573,1.0,1.0,0,2
98,0.10851417,0.8081233,0.08336252,1.0,1.0,0,2
99,0.040571265,0.95421827,0.0052105077,1.0,1.0,0,2
100,0.10391687,0.8782393,0.017843857,1.0,1.0,0,2
101,0.030360045,0.9652624,0.004377548,1.0,1.0,0,2
102,0.06345063,0.923992,0.012557329,1.0,1.0,0,2
103,0.048597857,0.94731975,0.004082395,1.0,1.0,0,2
104,0.027472941,0.96033394,0.012193085,1.0,1.0,0,2
105,0.15394513,0.83249366,0.013561149,1.0,1.0,0,2
106,0.18580705,0.7792716,0.034921363,1.0,1.0,0,2
107,0.22003019,0.74648273,0.033487048,1.0,1.0,0,2
108,0.010101191,0.98312646,0.006772354,1.0,1.0,0,2
109,0.11791645,0.83768076,0.044402756,1.0,1.0,0,2
110,0.012017575,0.9839968,0.003985622,1.0,1.0,0,2
111,0.09019139,0.8718803,0.03792834,1.0,1.0,0,2
112,0.108142234,0.85233396,0.03952372,1.0,1.0,0,2
113,0.039166752,0.9486182,0.012214976,1.0,1.0,0,2
114,0.03262079,0.9608773,0.0065017943,1.0,1.0,0,2
115,0.1534887,0.8173391,0.029172137,1.0,1.0,0,2
116,0.043278225,0.9491626,0.007559182,1.0,1.0,0,2
117,0.1319528,0.843619,0.02442822,1.0,1.0,0,2
118,0.02376979,0.9719257,0.0043045217,1.0,1.0,0,2
119,0.14364181,0.8036311,0.052727018,1.0,1.0,0,2
120,0.017618379,0.11286179,0.8695198,1.0,1.0,0,2
121,0.046253532,0.1009908,0.85275567,1.0,1.0,0,2
122,0.0032252374,0.049811315,0.94696337,1.0,1.0,0,2
123,0.028291693,0.03616693,0.93554133,1.0,1.0,0,2
124,0.016916348,0.05010101,0.9329826,1.0,1.0,0,2
125,0.040434822,0.11847869,0.8410865,1.0,1.0,0,2
126,0.014004428,0.025687117,0.96030843,1.0,1.0,0,2
127,0.0047980226,0.016346533,0.97885543,1.0,1.0,0,2
128,0.030247727,0.09674649,0.8730058,1.0,1.0,0,2
129,0.024750216,0.055551432,0.91969836,1.0,1.0,0,2
130,0.006128631,0.010460687,0.98341066,1.0,1.0,0,2
131,0.019638753,0.06947999,0.9108813,1.0,1.0,0,2
132,0.023563,0.037788466,0.9386485,1.0,1.0,0,2
133,0.020960309,0.040400118,0.9386396,1.0,1.0,0,2
134,0.02756045,0.0489437,0.9234959,1.0,1.0,0,2
135,0.014882974,0.016607909,0.96850914,1.0,1.0,0,2
136,0.09120236,0.12906137,0.7797363,1.0,1.0,0,2
137,0.012321065,0.059082855,0.9285961,1.0,1.0,0,2
138,0.037540283,0.064350486,0.89810926,1.0,1.0,0,2
139,0.025878893,0.050727487,0.9233936,1.0,1.0,0,2
140,0.025609346,0.047693368,0.92669725,1.0,1.0,0,2
141,0.038542483,0.10926703,0.8521905,1.0,1.0,0,2
142,0.019927725,0.048162557,0.93190974,1.0,1.0,0,2
143,0.047875278,0.11317234,0.8389524,1.0,1.0,0,2
144,0.0009764441,0.0026344475,0.99638915,1.0,1.0,0,2
145,0.031046232,0.06502211,0.9039317,1.0,1.0,0,2
146,0.0062298635,0.027159536,0.96661055,1.0,1.0,0,2
147,0.05678337,0.08097376,0.86224294,1.0,1.0,0,2
148,0.011255452,0.041517768,0.94722676,1.0,1.0,0,2
149,0.010060036,0.043410484,0.94652945,1.0,1.0,0,2
150,0.033160135,0.028536133,0.9383037,1.0,1.0,0,2
151,0.023215562,0.050479483,0.92630494,1.0,1.0,0,2
152,0.025397161,0.05398083,0.920622,1.0,1.0,0,2
153,0.058863066,0.19466148,0.7464755,1.0,1.0,0,2
154,0.0048954384,0.022891399,0.97221315,1.0,1.0,0,2
155,0.0074625285,0.090848446,0.90168905,1.0,1.0,0,2
156,0.016329454,0.04752601,0.9361446,1.0,1.0,0,2
157,0.007632022,0.028283393,0.96408457,1.0,1.0,0,2
158,0.03181008,0.038558524,0.9296314,1.0,1.0,0,2
159,0.027952427,0.09675646,0.8752911,1.0,1.0,0,2
160,0.015412409,0.048133187,0.9364544,1.0,1.0,0,2
161,0.0017615412,0.014661812,0.9835767,1.0,1.0,0,2
162,0.025118489,0.024274793,0.9506067,1.0,1.0,0,2
163,0.026743056,0.027249893,0.9460071,1.0,1.0,0,2
164,0.010713068,0.04156179,0.9477251,1.0,1.0,0,2
165,0.00917806,0.02041918,0.9704028,1.0,1.0,0,2
166,0.029705597,0.08248015,0.8878143,1.0,1.0,0,2
167,0.046243727,0.10028223,0.8534741,1.0,1.0,0,2
168,0.012141611,0.022240594,0.96561784,1.0,1.0,0,2
169,0.019014403,0.046066497,0.93491906,1.0,1.0,0,2
170,0.0025393222,0.012503417,0.9849572,1.0,1.0,0,2
171,0.03594976,0.07439019,0.88966006,1.0,1.0,0,2
172,0.004571707,0.021124521,0.9743037,1.0,1.0,0,2
173,0.008996529,0.018699229,0.9723042,1.0,1.0,0,2
174,0.0130253285,0.037380606,0.9495941,1.0,1.0,0,2
175,0.024934473,0.16008723,0.81497836,1.0,1.0,0,2
176,0.02493721,0.07285414,0.9022087,1.0,1.0,0,2
177,0.03485141,0.09935206,0.8657965,1.0,1.0,0,2
178,0.017878152,0.029867427,0.9522544,1.0,1.0,0,2
179,0.017355764,0.033158302,0.94948596,1.0,1.0,0,2
0,0.9058246,0.08462419,0.009551132,1.0,1.0,0,3
1,0.8680781,0.12618771,0.005734101,1.0,1.0,0,3
2,0.81385773,0.17823535,0.007907031,1.0,1.0,0,3
3,0.939758,0.0581995,0.0020424845,1.0,1.0,0,3
4,0.8472489,0.13993956,0.012811525,1.0,1.0,0,3
5,0.78175896,0.2077522,0.010488877,1.0,1.0,0,3
6,0.8722721,0.10325136,0.024476672,1.0,1.0,0,3
7,0.85274756,0.13390994,0.01334258,1.0,1.0,0,3
8,0.9212546,0.06838636,0.010359069,1.0,1.0,0,3
9,0.92094266,0.07399972,0.0050575654,1.0,1.0,0,3
10,0.96613586,0.031330157,0.0025340365,1.0,1.0,0,3
11,0.8687431,0.115145415,0.016111473,1.0,1.0,0,3
12,0.87535924,0.11491411,0.009726617,1.0,1.0,0,3
13,0.91305846,0.081629544,0.0053119645,1.0,1.0,0,3
14,0.73915607,0.25377893,0.007064958,1.0,1.0,0,3
15,0.91091204,0.086022064,0.0030658913,1.0,1.0,0,3
16,0.8690659,0.11971525,0.011218873,1.0,1.0,0,3
17,0.9021448,0.091204084,0.006651056,1.0,1.0,0,3
18,0.821302,0.15479311,0.023904864,1.0,1.0,0,3
19,0.90806663,0.085391164,0.006542155,1.0,1.0,0,3
20,0.9097729,0.086688355,0.0035388381,1.0,1.0,0,3
21,0.9154158,0.07978355,0.0048006065,1.0,1.0,0,3
22,0.9198017,0.07261558,0.0075827464,1.0,1.0,0,3
23,0.97222215,0.023397338,0.0043805144,1.0,1.0,0,3
24,0.9725634,0.023771504,0.0036651932,1.0,1.0,0,3
25,0.7556166,0.2338634,0.010519952,1.0,1.0,0,3
26,0.9337757,0.0627653,0.003458943,1.0,1.0,0,3
27,0.9877023,0.010529338,0.0017683414,1.0,1.0,0,3
28,0.94899434,0.04928523,0.0017204637,1.0,1.0,0,3
29,0.84933,0.1328072,0.017862823,1.0,1.0,0,3
30,0.62444174,0.326779,0.0487793,1.0,1.0,0,3
31,0.8318838,0.16404806,0.0040681507,1.0,1.0,0,3
32,0.95889807,0.035411235,0.0056906557,1.0,1.0,0,3
33,0.88046414,0.1032566,0.016279183,1.0,1.0,0,3
34,0.8994743,0.08542789,0.015097841,1.0,1.0,0,3
35,0.8041344,0.18775994,0.008105704,1.0,1.0,0,3
36,0.9402981,0.05542062,0.004281264,1.0,1.0,0,3
37,0.8939944,0.09556761,0.010438067,1.0,1.0,0,3
38,0.89322877,0.08991355,0.016857654,1.0,1.0,0,3
39,0.9715949,0.024717163,0.0036879482,1.0,1.0,0,3
40,0.84177804,0.13126278,0.026959106,1.0,1.0,0,3
41,0.90278023,0.09036383,0.0068559158,1.0,1.0,0,3
42,0.84801334,0.14381191,0.008174746,1.0,1.0,0,3
43,0.8143135,0.1726718,0.013014714,1.0,1.0,0,3
44,0.9482417,0.045263518,0.0064947708,1.0,1.0,0,3
45,0.709397,0.27060124,0.020001743,1.0,1.0,0,3
46,0.6682983,0.32302588,0.008675741,1.0,1.0,0,3
47,0.7581475,0.21370317,0.028149286,1.0,1.0,0,3
48,0.9242173,0.0745112,0.0012715491,1.0,1.0,0,3
49,0.92374086,0.071876034,0.0043832078,1.0,1.0,0,3
50,0.7872045,0.1983193,0.014476144,1.0,1.0,0,3
51,0.86728024,0.1178694,0.014850276,1.0,1.0,0,3
52,0.67393494,0.3167929,0.009272086,1.0,1.0,0,3
53,0.8591962,0.13169144,0.009112397,1.0,1.0,0,3
54,0.7822633,0.19943672,0.018299978,1.0,1.0,0,3
55,0.8962887,0.090304054,0.013407275,1.0,1.0,0,3
56,0.96093994,0.035137806,0.003922327,1.0,1.0,0,3
57,0.87152857,0.11921566,0.009255784,1.0,1.0,0,3
58,0.6760328,0.301242,0.022725215,1.0,1.0,0,3
59,0.93213713,0.055239066,0.012623799,1.0,1.0,0,3
60,0.120913975,0.85550237,0.023583699,1.0,1.0,0,3
61,0.5253193,0.43942136,0.035259306,1.0,1.0,0,3
62,0.08578351,0.878108,0.0361085,1.0,1.0,0,3
63,0.14436233,0.8374548,0.018182853,1.0,1.0,0,3
64,0.09652858,0.88627774,0.017193735,1.0,1.0,0,3
65,0.029927474,0.96161014,0.008462463,1.0,1.0,0,3
66,0.08742135,0.89897305,0.013605613,1.0,1.0,0,3
67,0.18447745,0.7976113,0.017911306,1.0,1.0,0,3
68,0.07035419,0.9152639,0.014381815,1.0,1.0,0,3
69,0.06198896,0.91751945,0.020491539,1.0,1.0,0,3
70,0.066300526,0.92210877,0.011590701,1.0,1.0,0,3
71,0.23042144,0.7390111,0.030567497,1.0,1.0,0,3
72,0.08645388,0.8911468,0.022399293,1.0,1.0,0,3
73,0.11354913,0.870171,0.01627988,1.0,1.0,0,3
74,0.02293055,0.96708214,0.009987236,1.0,1.0,0,3
75,0.048266504,0.93581164,0.01592185,1.0,1.0,0,3
76,0.08298919,0.90960044,0.0074104313,1.0,1.0,0,3
77,0.04499104,0.9502994,0.0047095814,1.0,1.0,0,3
78,0.05594544,0.92438143,0.01967309,1.0,1.0,0,3
79,0.11797878,0.8741833,0.007837933,1.0,1.0,0,3
80,0.25228617,0.7155582,0.032155607,1.0,1.0,0,3
81,0.054038223,0.91255736,0.033404365,1.0,1.0,0,3
82,0.0581823,0.9316912,0.010126471,1.0,1.0,0,3
83,0.12687509,0.8504184,0.022706524,1.0,1.0,0,3
84,0.042402066,0.9421276,0.015470331,1.0,1.0,0,3
85,0.05257461,0.9429565,0.004468903,1.0,1.0,0,3
86,0.070056245,0.9119181,0.018025568,1.0,1.0,0,3
87,0.18069267,0.8029274,0.016379926,1.0,1.0,0,3
88,0.08706411,0.88147795,0.031457875,1.0,1.0,0,3
89,0.024695538,0.970057,0.005247427,1.0,1.0,0,3
90,0.26174018,0.71001613,0.028243694,1.0,1.0,0,3
91,0.071385585,0.9128081,0.015806241,1.0,1.0,0,3
92,0.0975952,0.89824516,0.004159724,1.0,1.0,0,3
93,0.06740012,0.9221646,0.010435312,1.0,1.0,0,3
94,0.036513902,0.958621,0.00486512,1.0,1.0,0,3
95,0.041986793,0.9460388,0.011974399,1.0,1.0,0,3
96,0.060301457,0.90382475,0.03587378,1.0,1.0,0,3
97,0.112206794,0.8635704,0.024222748,1.0,1.0,0,3
98,0.049563356,0.9034042,0.04703254,1.0,1.0,0,3
99,0.10668782,0.8782428,0.015069318,1.0,1.0,0,3
100,0.122601084,0.85669976,0.020699088,1.0,1.0,0,3
101,0.031484477,0.96333957,0.00517589,1.0,1.0,0,3
102,0.10919923,0.88027614,0.010524655,1.0,1.0,0,3
103,0.085180946,0.9077694,0.007049685,1.0,1.0,0,3
104,0.02543989,0.9636488,0.010911353,1.0,1.0,0,3
105,0.217604,0.76308495,0.019311057,1.0,1.0,0,3
106,0.15545811,0.8266632,0.017878655,1.0,1.0,0,3
107,0.26441512,0.70402074,0.0315641,1.0,1.0,0,3
108,0.03701645,0.9403077,0.0226758,1.0,1.0,0,3
109,0.15675193,0.81463826,0.02860983,1.0,1.0,0,3
110,0.016891666,0.978749,0.0043593394,1.0,1.0,0,3
111,0.094391435,0.8792661,0.026342573,1.0,1.0,0,3
112,0.039694954,0.9364747,0.023830352,1.0,1.0,0,3
113,0.028788164,0.96417546,0.0070364745,1.0,1.0,0,3
114,0.09263333,0.90263075,0.004735835,1.0,1.0,0,3
115,0.06608935,0.9246439,0.009266667,1.0,1.0,0,3
116,0.067454286,0.9242923,0.008253418,1.0,1.0,0,3
117,0.13481306,0.85164785,0.013539103,1.0,1.0,0,3
118,0.037228566,0.95662975,0.0061416463,1.0,1.0,0,3
119,0.13648118,0.8506,0.012918821,1.0,1.0,0,3
120,0.016083768,0.047010854,0.9369053,1.0,1.0,0,3
121,0.061671343,0.09913158,0.83919704,1.0,1.0,0,3
122,0.00833818,0.061308198,0.93035364,1.0,1.0,0,3
123,0.02745156,0.03373092,0.93881756,1.0,1.0,0,3
124,0.05007552,0.09781991,0.85210454,1.0,1.0,0,3
125,0.036548737,0.06330272,0.9001486,1.0,1.0,0,3
126,0.013861548,0.039159887,0.94697857,1.0,1.0,0,3
127,0.0119723715,0.04403025,0.9439974,1.0,1.0,0,3
128,0.029114762,0.11622781,0.8546574,1.0,1.0,0,3
129,0.022188988,0.06106376,0.9167473,1.0,1.0,0,3
130,0.019197412,0.040699292,0.94010335,1.0,1.0,0,3
131,0.020263132,0.041328665,0.9384082,1.0,1.0,0,3
132,0.02924987,0.04552473,0.92522544,1.0,1.0,0,3
133,0.034967117,0.07036758,0.8946653,1.0,1.0,0,3
134,0.040381327,0.052903462,0.9067152,1.0,1.0,0,3
135,0.027585628,0.028713884,0.94370043,1.0,1.0,0,3
136,0.049477343,0.14559256,0.8049301,1.0,1.0,0,3
137,0.039386686,0.11910264,0.8415107,1.0,1.0,0,3
138,0.028059319,0.09341788,0.87852275,1.0,1.0,0,3
139,0.052421544,0.08749698,0.8600815,1.0,1.0,0,3
140,0.022198856,0.08817588,0.8896253,1.0,1.0,0,3
141,0.044567227,0.1469682,0.8084645,1.0,1.0,0,3
142,0.03843062,0.04500113,0.9165683,1.0,1.0,0,3
143,0.042888023,0.17912321,0.7779888,1.0,1.0,0,3
144,0.012590464,0.020789122,0.9666204,1.0,1.0,0,3
145,0.045387376,0.0726324,0.8819802,1.0,1.0,0,3
146,0.02256924,0.06541068,0.91202,1.0,1.0,0,3
147,0.046683032,0.06435546,0.8889615,1.0,1.0,0,3
148,0.017224697,0.07050457,0.9122708,1.0,1.0,0,3
149,0.025392937,0.073661074,0.90094596,1.0,1.0,0,3
150,0.0238849,0.023523951,0.9525911,1.0,1.0,0,3
151,0.02769735,0.105360515,0.8669421,1.0,1.0,0,3
152,0.042814676,0.14594352,0.8112418,1.0,1.0,0,3
153,0.048678655,0.15515952,0.79616183,1.0,1.0,0,3
154,0.014886453,0.05609683,0.92901665,1.0,1.0,0,3
155,0.016575983,0.1730982,0.8103258,1.0,1.0,0,3
156,0.02302782,0.073482454,0.90348965,1.0,1.0,0,3
157,0.017410155,0.05015746,0.93243235,1.0,1.0,0,3
158,0.033427924,0.07935801,0.88721406,1.0,1.0,0,3
159,0.024085568,0.07336213,0.9025523,1.0,1.0,0,3
160,0.025105163,0.085500374,0.8893944,1.0,1.0,0,3
161,0.0075396365,0.06143024,0.93103015,1.0,1.0,0,3
162,0.07573595,0.09436729,0.82989675,1.0,1.0,0,3
163,0.02807429,0.040281262,0.9316445,1.0,1.0,0,3
164,0.012131313,0.04367641,0.94419223,1.0,1.0,0,3
165,0.023954608,0.04705158,0.9289938,1.0,1.0,0,3
166,0.030648904,0.0853427,0.88400835,1.0,1.0,0,3
167,0.04781663,0.1070908,0.8450926,1.0,1.0,0,3
168,0.015314733,0.04718765,0.9374977,1.0,1.0,0,3
169,0.023754299,0.09734081,0.8789048,1.0,1.0,0,3
170,0.008281778,0.03870377,0.9530145,1.0,1.0,0,3
171,0.054242767,0.1567495,0.78900766,1.0,1.0,0,3
172,0.018002933,0.044175703,0.9378214,1.0,1.0,0,3
173,0.011030187,0.04316341,0.94580644,1.0,1.0,0,3
174,0.02308748,0.08712783,0.8897847,1.0,1.0,0,3
175,0.037474543,0.17489365,0.7876318,1.0,1.0,0,3
176,0.035917316,0.123314,0.8407687,1.0,1.0,0,3
177,0.03962289,0.09724895,0.8631282,1.0,1.0,0,3
178,0.028469574,0.061363846,0.9101666,1.0,1.0,0,3
179,0.025402145,0.055680264,0.91891766,1.0,1.0,0,3
0,0.9148681,0.068321615,0.016810346,0.9861111111111112,0.9861797350519156,0,4
1,0.8017475,0.18519326,0.013059192,0.9861111111111112,0.9861797350519156,0,4
2,0.8183392,0.16189152,0.019769277,0.9861111111111112,0.9861797350519156,0,4
3,0.90557957,0.08840726,0.006013201,0.9861111111111112,0.9861797350519156,0,4
4,0.64548415,0.29698917,0.057526655,0.9861111111111112,0.9861797350519156,0,4
5,0.90754163,0.084142774,0.008315621,0.9861111111111112,0.9861797350519156,0,4
6,0.90071845,0.0752923,0.023989271,0.9861111111111112,0.9861797350519156,0,4
7,0.9214933,0.06401325,0.014493433,0.9861111111111112,0.9861797350519156,0,4
8,0.95054173,0.039808802,0.009649407,0.9861111111111112,0.9861797350519156,0,4
9,0.8635775,0.12810753,0.008314984,0.9861111111111112,0.9861797350519156,0,4
10,0.92936444,0.055775613,0.014859913,0.9861111111111112,0.9861797350519156,0,4
11,0.69642013,0.2824287,0.021151159,0.9861111111111112,0.9861797350519156,0,4
12,0.8784772,0.10138012,0.020142673,0.9861111111111112,0.9861797350519156,0,4
13,0.8729522,0.11773024,0.009317623,0.9861111111111112,0.9861797350519156,0,4
14,0.7131871,0.277172,0.009640921,0.9861111111111112,0.9861797350519156,0,4
15,0.948791,0.047725227,0.0034836875,0.9861111111111112,0.9861797350519156,0,4
16,0.8133947,0.17220479,0.014400505,0.9861111111111112,0.9861797350519156,0,4
17,0.8166821,0.17616451,0.007153474,0.9861111111111112,0.9861797350519156,0,4
18,0.9363584,0.05412948,0.009512109,0.9861111111111112,0.9861797350519156,0,4
19,0.9726103,0.025083296,0.0023065184,0.9861111111111112,0.9861797350519156,0,4
20,0.87528443,0.117030054,0.007685527,0.9861111111111112,0.9861797350519156,0,4
21,0.7363143,0.2530661,0.010619638,0.9861111111111112,0.9861797350519156,0,4
22,0.8943558,0.09011273,0.015531491,0.9861111111111112,0.9861797350519156,0,4
23,0.950104,0.03414937,0.015746586,0.9861111111111112,0.9861797350519156,0,4
24,0.90570796,0.055620987,0.03867109,0.9861111111111112,0.9861797350519156,0,4
25,0.5859464,0.3921389,0.02191468,0.9861111111111112,0.9861797350519156,0,4
26,0.9815803,0.016470607,0.0019490407,0.9861111111111112,0.9861797350519156,0,4
